campaign_platform,device,age,spends,impressions,clicks
Google Ads,Mobile,Undetermined,0,12,0
Google Ads,Tablet,18-24,0,1,0
Google Ads,Desktop,18-24,25.36,9,2
Google Ads,Desktop,25-34,1.42,12,2
Google Ads,Desktop,35-44,3.58,3,1
Google Ads,Desktop,65 or more,3.58,1,1
Google Ads,Desktop,Undetermined,1.2,9,1
Google Ads,Mobile,18-24,28.83,35,9
Google Ads,Mobile,25-34,79.27,75,16
Google Ads,Mobile,35-44,28.5,26,6
Google Ads,Mobile,45-54,57.81,13,2
Google Ads,Mobile,65 or more,0,2,0
Google Ads,Mobile,Undetermined,12.59,59,7
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,0,2,0
Google Ads,Desktop,25-34,10.18,3,2
Google Ads,Desktop,35-44,0,1,0
Google Ads,Desktop,45-54,0.6,2,1
Google Ads,Desktop,Undetermined,3.58,5,1
Google Ads,Mobile,18-24,7.12,5,3
Google Ads,Mobile,25-34,68.72,9,4
Google Ads,Mobile,35-44,1.97,5,2
Google Ads,Mobile,45-54,1.44,2,1
Google Ads,Mobile,Undetermined,5.49,19,1
Google Ads,Desktop,18-24,0,1,0
Google Ads,Desktop,25-34,3.58,7,1
Google Ads,Desktop,35-44,3.58,1,1
Google Ads,Desktop,Undetermined,3.58,5,1
Google Ads,Mobile,18-24,3.36,10,3
Google Ads,Mobile,25-34,3.27,18,3
Google Ads,Mobile,35-44,0,1,0
Google Ads,Mobile,45-54,0,2,0
Google Ads,Mobile,Undetermined,1.44,7,1
Google Ads,Tablet,35-44,0,1,0
Google Ads,Desktop,18-24,0.92,3,2
Google Ads,Desktop,25-34,96.95,22,5
Google Ads,Desktop,35-44,23.43,6,2
Google Ads,Desktop,45-54,0,3,0
Google Ads,Desktop,Undetermined,0,7,0
Google Ads,Mobile,18-24,27.07,18,6
Google Ads,Mobile,25-34,74.54,49,10
Google Ads,Mobile,35-44,11.58,15,3
Google Ads,Mobile,45-54,0,1,0
Google Ads,Mobile,65 or more,13.47,5,2
Google Ads,Mobile,Undetermined,7.24,34,4
Google Ads,Desktop,18-24,0,1,0
Google Ads,Desktop,25-34,65.66,13,5
Google Ads,Desktop,35-44,0,1,0
Google Ads,Desktop,55-64,7.99,1,1
Google Ads,Desktop,Undetermined,3.58,4,1
Google Ads,Mobile,18-24,40.01,10,8
Google Ads,Mobile,25-34,16.17,15,10
Google Ads,Mobile,35-44,3.22,3,1
Google Ads,Mobile,45-54,1.44,1,1
Google Ads,Mobile,65 or more,1.44,1,1
Google Ads,Mobile,Undetermined,3.56,19,2
Google Ads,Desktop,18-24,0,1,0
Google Ads,Desktop,25-34,29.86,7,2
Google Ads,Desktop,35-44,24.35,5,2
Google Ads,Desktop,45-54,7.22,5,2
Google Ads,Desktop,Undetermined,7.16,9,2
Google Ads,Mobile,18-24,8.93,7,6
Google Ads,Mobile,25-34,28.94,12,11
Google Ads,Mobile,35-44,1.89,5,1
Google Ads,Mobile,Undetermined,3.29,6,3
Google Ads,Desktop,18-24,37.09,6,2
Google Ads,Desktop,25-34,5.23,9,2
Google Ads,Desktop,35-44,7.25,7,1
Google Ads,Desktop,45-54,7.28,3,2
Google Ads,Desktop,55-64,0,1,0
Google Ads,Desktop,Undetermined,19.36,6,4
Google Ads,Mobile,18-24,16.53,17,3
Google Ads,Mobile,25-34,76.89,38,8
Google Ads,Mobile,35-44,24.2,23,4
Google Ads,Mobile,45-54,26.36,13,3
Google Ads,Mobile,55-64,0,2,0
Google Ads,Mobile,65 or more,13.15,5,2
Google Ads,Mobile,Undetermined,7.57,58,3
Google Ads,Tablet,18-24,0,1,0
Google Ads,Desktop,18-24,33.28,3,1
Google Ads,Desktop,25-34,14.58,3,1
Google Ads,Desktop,35-44,45.48,3,2
Google Ads,Desktop,45-54,15.71,1,1
Google Ads,Desktop,Undetermined,0,1,0
Google Ads,Mobile,18-24,15.35,6,5
Google Ads,Mobile,25-34,9.04,6,3
Google Ads,Mobile,35-44,0,1,0
Google Ads,Mobile,Undetermined,0,9,0
Google Ads,Desktop,18-24,0,2,0
Google Ads,Desktop,25-34,39.46,4,2
Google Ads,Desktop,35-44,25.49,4,2
Google Ads,Desktop,65 or more,3.02,4,1
Google Ads,Desktop,Undetermined,0,8,0
Google Ads,Mobile,18-24,20.38,9,1
Google Ads,Mobile,25-34,4,12,2
Google Ads,Mobile,35-44,0,3,0
Google Ads,Mobile,45-54,0,3,0
Google Ads,Mobile,65 or more,1.53,1,1
Google Ads,Mobile,Undetermined,20.92,10,1
Google Ads,Desktop,18-24,19.9,3,3
Google Ads,Desktop,25-34,0.46,5,1
Google Ads,Desktop,35-44,0.92,6,2
Google Ads,Desktop,45-54,0,3,0
Google Ads,Desktop,Undetermined,1.38,5,1
Google Ads,Mobile,18-24,5.74,19,4
Google Ads,Mobile,25-34,63.52,37,9
Google Ads,Mobile,35-44,48.81,16,3
Google Ads,Mobile,45-54,0,4,0
Google Ads,Mobile,Undetermined,30.47,35,3
Google Ads,Tablet,18-24,73,2,2
Google Ads,Desktop,18-24,0,1,0
Google Ads,Desktop,25-34,3.58,3,1
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,Undetermined,0,2,0
Google Ads,Mobile,18-24,70.67,3,3
Google Ads,Mobile,25-34,22.79,7,4
Google Ads,Mobile,35-44,0,1,0
Google Ads,Mobile,Undetermined,33.96,16,5
Google Ads,Desktop,18-24,32.31,6,3
Google Ads,Desktop,25-34,0,3,0
Google Ads,Desktop,35-44,44.83,6,4
Google Ads,Desktop,45-54,0,2,0
Google Ads,Desktop,Undetermined,0,1,0
Google Ads,Mobile,18-24,5.89,8,3
Google Ads,Mobile,25-34,32.1,16,9
Google Ads,Mobile,35-44,2.39,4,2
Google Ads,Mobile,45-54,2.12,2,1
Google Ads,Mobile,Undetermined,2.86,9,2
Google Ads,Desktop,18-24,0,3,0
Google Ads,Desktop,25-34,74.08,9,4
Google Ads,Desktop,35-44,0,2,0
Google Ads,Desktop,45-54,0.46,1,1
Google Ads,Desktop,Undetermined,3.6,2,1
Google Ads,Mobile,18-24,7.77,20,6
Google Ads,Mobile,25-34,95.94,43,9
Google Ads,Mobile,35-44,1.44,11,1
Google Ads,Mobile,45-54,5.72,5,2
Google Ads,Mobile,55-64,4.12,3,1
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,4.12,40,6
Google Ads,Tablet,18-24,0,1,0
Google Ads,Tablet,25-34,0,1,0
Google Ads,Tablet,35-44,49.99,2,1
Google Ads,Desktop,18-24,3.58,1,1
Google Ads,Desktop,Undetermined,60.41,3,2
Google Ads,Mobile,18-24,0,2,0
Google Ads,Mobile,25-34,86.25,6,4
Google Ads,Mobile,35-44,0,1,0
Google Ads,Mobile,Undetermined,0.87,10,1
Google Ads,Desktop,18-24,18.36,1,1
Google Ads,Desktop,25-34,17.75,12,4
Google Ads,Desktop,35-44,3.58,2,1
Google Ads,Desktop,Undetermined,10.01,3,3
Google Ads,Mobile,18-24,32.01,8,4
Google Ads,Mobile,25-34,30.76,12,7
Google Ads,Mobile,35-44,1.44,5,1
Google Ads,Mobile,Undetermined,0,5,0
Google Ads,Desktop,18-24,7.64,5,3
Google Ads,Desktop,25-34,7.22,13,2
Google Ads,Desktop,35-44,56.78,9,5
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,55-64,0.47,1,1
Google Ads,Desktop,Undetermined,22.32,14,2
Google Ads,Mobile,18-24,31.58,47,10
Google Ads,Mobile,25-34,73.54,104,27
Google Ads,Mobile,35-44,16.04,33,10
Google Ads,Mobile,45-54,0.31,5,1
Google Ads,Mobile,55-64,0,1,0
Google Ads,Mobile,65 or more,0.31,6,1
Google Ads,Mobile,Undetermined,24.38,91,11
Google Ads,Tablet,18-24,0,1,0
Google Ads,Desktop,25-34,17.58,10,5
Google Ads,Desktop,35-44,0,4,0
Google Ads,Desktop,45-54,3.58,1,1
Google Ads,Desktop,55-64,10.92,3,2
Google Ads,Desktop,Undetermined,10.28,8,2
Google Ads,Mobile,18-24,7.25,8,5
Google Ads,Mobile,25-34,30.68,22,12
Google Ads,Mobile,35-44,8.47,9,5
Google Ads,Mobile,45-54,0,1,0
Google Ads,Mobile,55-64,2.41,1,1
Google Ads,Mobile,65 or more,1.62,1,1
Google Ads,Mobile,Undetermined,36.92,45,7
Google Ads,Tablet,18-24,0,1,0
Google Ads,Desktop,18-24,0,3,0
Google Ads,Desktop,25-34,22.22,11,6
Google Ads,Desktop,35-44,0,3,0
Google Ads,Desktop,45-54,0,4,0
Google Ads,Desktop,55-64,2.98,1,1
Google Ads,Desktop,Undetermined,0.46,5,1
Google Ads,Mobile,18-24,28.04,14,4
Google Ads,Mobile,25-34,13.48,25,10
Google Ads,Mobile,35-44,22.05,9,4
Google Ads,Mobile,65 or more,1.44,1,1
Google Ads,Mobile,Undetermined,6.46,14,5
Google Ads,Desktop,18-24,49.61,2,1
Google Ads,Desktop,25-34,0,2,0
Google Ads,Desktop,35-44,0,1,0
Google Ads,Desktop,45-54,0,5,0
Google Ads,Desktop,55-64,37.9,1,1
Google Ads,Desktop,Undetermined,26.23,8,2
Google Ads,Mobile,18-24,17.37,22,5
Google Ads,Mobile,25-34,118.99,65,16
Google Ads,Mobile,35-44,17.13,14,4
Google Ads,Mobile,45-54,0,2,0
Google Ads,Mobile,55-64,0,1,0
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,3.19,33,3
Google Ads,Desktop,18-24,0,1,0
Google Ads,Desktop,25-34,36.81,7,5
Google Ads,Desktop,35-44,5.51,1,1
Google Ads,Desktop,Undetermined,9.43,9,3
Google Ads,Mobile,18-24,3.7,12,2
Google Ads,Mobile,25-34,67.69,15,13
Google Ads,Mobile,35-44,1.44,6,1
Google Ads,Mobile,Undetermined,2.59,16,2
Google Ads,Desktop,18-24,16.71,4,3
Google Ads,Desktop,25-34,31.98,6,6
Google Ads,Desktop,35-44,7.26,5,2
Google Ads,Desktop,45-54,19.83,1,1
Google Ads,Desktop,Undetermined,3.68,6,1
Google Ads,Mobile,18-24,10.39,9,5
Google Ads,Mobile,25-34,11.54,22,10
Google Ads,Mobile,35-44,0,2,0
Google Ads,Mobile,45-54,1.15,2,1
Google Ads,Mobile,Undetermined,1.15,13,1
Google Ads,Tablet,25-34,0,1,0
Google Ads,Desktop,18-24,0,3,0
Google Ads,Desktop,25-34,85.4,6,2
Google Ads,Desktop,35-44,22,2,1
Google Ads,Desktop,Undetermined,0.96,6,1
Google Ads,Mobile,18-24,20.63,22,8
Google Ads,Mobile,25-34,29.34,53,7
Google Ads,Mobile,35-44,54.78,20,4
Google Ads,Mobile,45-54,9.36,6,2
Google Ads,Mobile,55-64,11.89,2,1
Google Ads,Mobile,65 or more,0,4,0
Google Ads,Mobile,Undetermined,4.66,56,3
Google Ads,Tablet,18-24,0,1,0
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,9.55,6,1
Google Ads,Desktop,25-34,30.3,6,2
Google Ads,Desktop,35-44,0,1,0
Google Ads,Desktop,45-54,5.74,2,2
Google Ads,Desktop,Undetermined,22.98,9,4
Google Ads,Mobile,18-24,10.09,19,5
Google Ads,Mobile,25-34,57.3,33,16
Google Ads,Mobile,35-44,0,3,0
Google Ads,Mobile,45-54,0,2,0
Google Ads,Mobile,65 or more,0,3,0
Google Ads,Mobile,Undetermined,1.79,43,1
Google Ads,Desktop,18-24,38.22,6,3
Google Ads,Desktop,25-34,43.02,9,5
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,Undetermined,0,1,0
Google Ads,Mobile,18-24,23.02,5,2
Google Ads,Mobile,25-34,4.32,15,3
Google Ads,Mobile,35-44,2.74,3,1
Google Ads,Mobile,Undetermined,0,17,0
Google Ads,Desktop,18-24,0.46,1,1
Google Ads,Desktop,25-34,16.8,10,3
Google Ads,Desktop,35-44,0.46,1,1
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,55-64,3.58,1,1
Google Ads,Desktop,Undetermined,39.09,12,4
Google Ads,Mobile,18-24,73.5,28,6
Google Ads,Mobile,25-34,76.19,92,31
Google Ads,Mobile,35-44,19.85,28,7
Google Ads,Mobile,45-54,6.28,8,2
Google Ads,Mobile,55-64,39.52,11,2
Google Ads,Mobile,65 or more,1.44,2,1
Google Ads,Mobile,Undetermined,30.53,91,7
Google Ads,Desktop,18-24,3.58,5,1
Google Ads,Desktop,25-34,18.32,7,4
Google Ads,Desktop,35-44,3.58,2,1
Google Ads,Desktop,55-64,1.72,1,1
Google Ads,Desktop,Undetermined,1.72,6,1
Google Ads,Mobile,18-24,11.88,10,3
Google Ads,Mobile,25-34,38.29,25,10
Google Ads,Mobile,35-44,29.2,9,3
Google Ads,Mobile,55-64,0,1,0
Google Ads,Mobile,Undetermined,4.08,39,1
Google Ads,Desktop,18-24,0,1,0
Google Ads,Desktop,25-34,7.53,6,4
Google Ads,Desktop,35-44,43.65,10,5
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,65 or more,3.59,1,1
Google Ads,Desktop,Undetermined,0.46,11,1
Google Ads,Mobile,18-24,4.01,7,2
Google Ads,Mobile,25-34,23.67,37,18
Google Ads,Mobile,35-44,1.44,3,1
Google Ads,Mobile,55-64,0,1,0
Google Ads,Mobile,65 or more,1.44,1,1
Google Ads,Mobile,Undetermined,11.38,18,4
Google Ads,Mobile,18-24,102.63,62,20
Google Ads,Mobile,25-34,138.85,121,32
Google Ads,Mobile,35-44,39.1,44,5
Google Ads,Mobile,45-54,0,6,0
Google Ads,Mobile,55-64,0,6,0
Google Ads,Mobile,65 or more,34.32,9,1
Google Ads,Mobile,Undetermined,98.73,65,10
Google Ads,Desktop,25-34,12.26,14,5
Google Ads,Desktop,35-44,30.82,4,3
Google Ads,Desktop,Undetermined,4.05,13,2
Google Ads,Mobile,18-24,2.59,6,2
Google Ads,Mobile,25-34,58.21,22,10
Google Ads,Mobile,35-44,2.06,5,3
Google Ads,Mobile,45-54,0,1,0
Google Ads,Mobile,Undetermined,0,10,0
Google Ads,Mobile,18-24,224.61,42,17
Google Ads,Mobile,25-34,85.42,55,15
Google Ads,Mobile,35-44,14.84,21,5
Google Ads,Mobile,45-54,3.19,11,1
Google Ads,Mobile,55-64,0,4,0
Google Ads,Mobile,65 or more,12.56,4,1
Google Ads,Mobile,Undetermined,93.79,41,4
Google Ads,Tablet,18-24,0,1,0
Google Ads,Desktop,18-24,15.46,2,1
Google Ads,Desktop,25-34,4.47,8,2
Google Ads,Desktop,35-44,51.25,7,4
Google Ads,Desktop,45-54,4.47,1,1
Google Ads,Desktop,Undetermined,3.6,2,1
Google Ads,Mobile,18-24,8.11,7,5
Google Ads,Mobile,25-34,15.91,13,11
Google Ads,Mobile,35-44,0,1,0
Google Ads,Mobile,45-54,2.9,5,2
Google Ads,Mobile,Undetermined,1.16,7,1
Google Ads,Mobile,18-24,41.14,53,11
Google Ads,Mobile,25-34,219.22,115,40
Google Ads,Mobile,35-44,41.25,38,9
Google Ads,Mobile,45-54,106.12,17,3
Google Ads,Mobile,55-64,3.87,11,1
Google Ads,Mobile,65 or more,0.48,14,1
Google Ads,Mobile,Undetermined,17.24,81,7
Google Ads,Tablet,18-24,5.59,1,1
Google Ads,Tablet,45-54,0,1,0
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,32.64,6,4
Google Ads,Desktop,25-34,12.48,9,4
Google Ads,Desktop,35-44,3.59,2,1
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,Undetermined,19.5,10,4
Google Ads,Mobile,18-24,8.21,9,5
Google Ads,Mobile,25-34,14.52,12,6
Google Ads,Mobile,35-44,0,2,0
Google Ads,Mobile,45-54,1.44,1,1
Google Ads,Mobile,Undetermined,2.59,10,2
Google Ads,Mobile,18-24,82.35,58,15
Google Ads,Mobile,25-34,131.78,88,21
Google Ads,Mobile,35-44,41.5,32,7
Google Ads,Mobile,45-54,2.59,6,2
Google Ads,Mobile,55-64,43.77,9,1
Google Ads,Mobile,65 or more,0,5,0
Google Ads,Mobile,Undetermined,103.35,73,12
Google Ads,Tablet,18-24,0,2,0
Google Ads,Tablet,35-44,0,1,0
Google Ads,Tablet,65 or more,0,1,0
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,25-34,44.64,9,5
Google Ads,Desktop,45-54,3.57,4,1
Google Ads,Desktop,Undetermined,0,4,0
Google Ads,Mobile,18-24,7.66,2,2
Google Ads,Mobile,25-34,31.63,6,3
Google Ads,Mobile,45-54,0,1,0
Google Ads,Mobile,55-64,0,1,0
Google Ads,Mobile,Undetermined,0,1,0
Google Ads,Tablet,45-54,0,1,0
Google Ads,Mobile,18-24,90.45,50,15
Google Ads,Mobile,25-34,108.65,60,14
Google Ads,Mobile,35-44,31.11,23,6
Google Ads,Mobile,45-54,2.61,18,3
Google Ads,Mobile,55-64,1.75,10,2
Google Ads,Mobile,65 or more,1.44,8,1
Google Ads,Mobile,Undetermined,148.53,62,8
Google Ads,Tablet,35-44,0,1,0
Google Ads,Tablet,45-54,2.39,1,1
Google Ads,Desktop,18-24,0,2,0
Google Ads,Desktop,25-34,15.51,4,2
Google Ads,Desktop,35-44,4.22,3,1
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,Undetermined,10.91,5,2
Google Ads,Mobile,18-24,7.32,7,2
Google Ads,Mobile,25-34,17.92,7,6
Google Ads,Mobile,35-44,1.44,2,1
Google Ads,Mobile,45-54,1.44,3,1
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,25.28,14,1
Google Ads,Mobile,18-24,159.59,48,13
Google Ads,Mobile,25-34,162.23,80,16
Google Ads,Mobile,35-44,36.73,41,12
Google Ads,Mobile,45-54,16.43,13,5
Google Ads,Mobile,55-64,0,10,0
Google Ads,Mobile,65 or more,11.86,10,1
Google Ads,Mobile,Undetermined,42.66,69,5
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,0,1,0
Google Ads,Desktop,25-34,23.95,7,2
Google Ads,Desktop,45-54,28.54,2,1
Google Ads,Desktop,Undetermined,4.04,3,2
Google Ads,Mobile,18-24,0,1,0
Google Ads,Mobile,25-34,30.63,11,2
Google Ads,Mobile,35-44,0,2,0
Google Ads,Mobile,45-54,0,1,0
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,1.6,11,1
Google Ads,Mobile,18-24,78.85,69,21
Google Ads,Mobile,25-34,108.08,133,27
Google Ads,Mobile,35-44,45.75,55,12
Google Ads,Mobile,45-54,5.56,29,2
Google Ads,Mobile,55-64,0.31,4,1
Google Ads,Mobile,65 or more,49.04,10,4
Google Ads,Mobile,Undetermined,88.24,104,10
Google Ads,Tablet,25-34,0,1,0
Google Ads,Tablet,55-64,0,1,0
Google Ads,Desktop,25-34,10.49,7,4
Google Ads,Desktop,35-44,19.98,1,1
Google Ads,Desktop,65 or more,17.41,1,1
Google Ads,Desktop,Undetermined,2.39,4,1
Google Ads,Mobile,18-24,4.63,6,4
Google Ads,Mobile,25-34,3.86,13,5
Google Ads,Mobile,Undetermined,38.02,9,3
Google Ads,Mobile,18-24,39.52,45,10
Google Ads,Mobile,25-34,143.54,99,21
Google Ads,Mobile,35-44,42.77,45,13
Google Ads,Mobile,45-54,57.22,9,1
Google Ads,Mobile,55-64,0,9,0
Google Ads,Mobile,65 or more,51.37,10,5
Google Ads,Mobile,Undetermined,38.99,66,11
Google Ads,Tablet,25-34,0,1,0
Google Ads,Tablet,65 or more,0,1,0
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,9.82,5,2
Google Ads,Desktop,25-34,16.57,11,5
Google Ads,Desktop,35-44,14.18,6,5
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,55-64,2.87,2,1
Google Ads,Desktop,Undetermined,12.5,8,3
Google Ads,Mobile,18-24,1.44,7,1
Google Ads,Mobile,25-34,9.53,11,9
Google Ads,Mobile,35-44,0.31,4,1
Google Ads,Mobile,Undetermined,10.36,14,2
Google Ads,Mobile,18-24,53.88,58,17
Google Ads,Mobile,25-34,169,120,30
Google Ads,Mobile,35-44,55.5,39,13
Google Ads,Mobile,45-54,17.5,16,4
Google Ads,Mobile,55-64,10.68,10,2
Google Ads,Mobile,65 or more,6.94,8,1
Google Ads,Mobile,Undetermined,72.43,92,10
Google Ads,Tablet,18-24,0,1,0
Google Ads,Tablet,25-34,0.46,1,1
Google Ads,Tablet,65 or more,0,1,0
Google Ads,Desktop,18-24,1.72,4,1
Google Ads,Desktop,25-34,23,6,4
Google Ads,Desktop,35-44,43.01,5,2
Google Ads,Desktop,55-64,6.69,1,1
Google Ads,Desktop,Undetermined,0,4,0
Google Ads,Mobile,18-24,2.12,3,1
Google Ads,Mobile,25-34,4.31,11,3
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,0,3,0
Google Ads,Mobile,18-24,90.85,94,20
Google Ads,Mobile,25-34,121.77,151,34
Google Ads,Mobile,35-44,24.48,47,7
Google Ads,Mobile,45-54,9.69,23,4
Google Ads,Mobile,55-64,34.34,12,2
Google Ads,Mobile,65 or more,5.48,14,3
Google Ads,Mobile,Undetermined,71.4,144,14
Google Ads,Tablet,25-34,0,2,0
Google Ads,Tablet,55-64,1.64,1,1
Google Ads,Tablet,Undetermined,0,2,0
Google Ads,Desktop,18-24,3.55,3,1
Google Ads,Desktop,25-34,26.18,4,2
Google Ads,Desktop,35-44,13.71,6,2
Google Ads,Desktop,55-64,3.6,1,1
Google Ads,Desktop,65 or more,13.3,1,1
Google Ads,Desktop,Undetermined,7.1,14,2
Google Ads,Mobile,18-24,0,2,0
Google Ads,Mobile,25-34,4.21,8,3
Google Ads,Mobile,35-44,1.42,2,1
Google Ads,Mobile,45-54,0,1,0
Google Ads,Mobile,55-64,0,1,0
Google Ads,Mobile,Undetermined,0.91,6,1
Google Ads,Mobile,18-24,121.53,64,20
Google Ads,Mobile,25-34,435.6,134,47
Google Ads,Mobile,35-44,58.33,36,14
Google Ads,Mobile,45-54,16.84,20,3
Google Ads,Mobile,55-64,1.41,4,1
Google Ads,Mobile,65 or more,0,3,0
Google Ads,Mobile,Undetermined,166.09,85,14
Google Ads,Tablet,25-34,0,1,0
Google Ads,Tablet,65 or more,0,1,0
Google Ads,Tablet,Undetermined,0,5,0
Google Ads,Desktop,18-24,3.98,6,2
Google Ads,Desktop,25-34,112.09,24,17
Google Ads,Desktop,35-44,10.59,5,3
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,55-64,4.67,1,1
Google Ads,Desktop,Undetermined,7.43,11,2
Google Ads,Mobile,18-24,3,8,2
Google Ads,Mobile,25-34,22.74,19,7
Google Ads,Mobile,35-44,1.42,2,1
Google Ads,Mobile,45-54,0,1,0
Google Ads,Mobile,Undetermined,33.9,22,4
Google Ads,Tablet,25-34,0,1,0
Google Ads,Mobile,18-24,224.93,111,31
Google Ads,Mobile,25-34,369.02,226,75
Google Ads,Mobile,35-44,73.38,59,23
Google Ads,Mobile,45-54,61.11,16,7
Google Ads,Mobile,55-64,1.33,6,2
Google Ads,Mobile,65 or more,0,5,0
Google Ads,Mobile,Undetermined,71.62,191,27
Google Ads,Desktop,18-24,2.11,1,1
Google Ads,Desktop,25-34,93.32,18,10
Google Ads,Desktop,35-44,39.03,6,5
Google Ads,Desktop,45-54,0.46,2,1
Google Ads,Desktop,55-64,0,1,0
Google Ads,Desktop,65 or more,0,1,0
Google Ads,Desktop,Undetermined,11.19,13,5
Google Ads,Mobile,18-24,2.52,6,2
Google Ads,Mobile,25-34,38.87,11,5
Google Ads,Mobile,35-44,0,3,0
Google Ads,Mobile,Undetermined,12.37,14,2
Google Ads,Mobile,18-24,275.13,90,27
Google Ads,Mobile,25-34,271.82,199,56
Google Ads,Mobile,35-44,79.88,74,23
Google Ads,Mobile,45-54,17.1,18,4
Google Ads,Mobile,55-64,7.83,12,3
Google Ads,Mobile,65 or more,0,6,0
Google Ads,Mobile,Undetermined,141.97,161,26
Google Ads,Tablet,18-24,0,2,0
Google Ads,Tablet,25-34,0,4,0
Google Ads,Tablet,35-44,4.94,1,1
Google Ads,Desktop,18-24,13.66,5,1
Google Ads,Desktop,25-34,46.86,15,7
Google Ads,Desktop,35-44,0,2,0
Google Ads,Desktop,45-54,28.15,2,1
Google Ads,Desktop,55-64,0,1,0
Google Ads,Desktop,65 or more,0,2,0
Google Ads,Desktop,Undetermined,30.19,21,2
Google Ads,Mobile,18-24,5.24,11,5
Google Ads,Mobile,25-34,35.21,17,8
Google Ads,Mobile,35-44,25.35,2,1
Google Ads,Mobile,45-54,13.56,1,1
Google Ads,Mobile,65 or more,1.42,1,1
Google Ads,Mobile,Undetermined,0,10,0
Google Ads,Mobile,18-24,71.48,48,17
Google Ads,Mobile,25-34,229.68,106,30
Google Ads,Mobile,35-44,65.24,45,10
Google Ads,Mobile,45-54,2.46,9,1
Google Ads,Mobile,55-64,0,6,0
Google Ads,Mobile,Undetermined,23.67,86,15
Google Ads,Tablet,25-34,4.72,1,1
Google Ads,Tablet,35-44,37.77,2,1
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,0,2,0
Google Ads,Desktop,25-34,49.96,23,11
Google Ads,Desktop,35-44,11.49,2,2
Google Ads,Desktop,45-54,1.71,4,1
Google Ads,Desktop,Undetermined,25.94,13,7
Google Ads,Mobile,18-24,3.79,10,5
Google Ads,Mobile,25-34,12.7,15,6
Google Ads,Mobile,35-44,2.86,3,2
Google Ads,Mobile,45-54,1.58,3,1
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,1.43,15,1
Google Ads,Tablet,25-34,0,2,0
Google Ads,Mobile,18-24,71.81,71,17
Google Ads,Mobile,25-34,111.98,147,24
Google Ads,Mobile,35-44,54.32,52,9
Google Ads,Mobile,45-54,53.79,23,3
Google Ads,Mobile,55-64,0.31,12,1
Google Ads,Mobile,65 or more,3.1,11,1
Google Ads,Mobile,Undetermined,21.25,121,8
Google Ads,Tablet,35-44,0,1,0
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,24.78,4,3
Google Ads,Desktop,25-34,45.87,8,5
Google Ads,Desktop,35-44,21.44,4,3
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,Undetermined,17.71,7,5
Google Ads,Mobile,18-24,1.74,7,2
Google Ads,Mobile,25-34,1.43,10,1
Google Ads,Mobile,35-44,1.14,7,1
Google Ads,Mobile,45-54,0,2,0
Google Ads,Mobile,Undetermined,4.32,7,2
Google Ads,Tablet,25-34,0,1,0
Google Ads,Mobile,18-24,46.36,56,13
Google Ads,Mobile,25-34,122.17,73,22
Google Ads,Mobile,35-44,48.42,44,11
Google Ads,Mobile,45-54,67.93,12,2
Google Ads,Mobile,65 or more,0,3,0
Google Ads,Mobile,Undetermined,22.33,61,5
Google Ads,Tablet,35-44,0,1,0
Google Ads,Desktop,18-24,1.7,1,1
Google Ads,Desktop,25-34,56.55,7,6
Google Ads,Desktop,35-44,9.07,2,1
Google Ads,Desktop,45-54,0.46,1,1
Google Ads,Desktop,Undetermined,8.09,4,2
Google Ads,Mobile,18-24,10.82,6,1
Google Ads,Mobile,25-34,12.12,10,5
Google Ads,Mobile,35-44,1.42,7,1
Google Ads,Mobile,55-64,0,2,0
Google Ads,Mobile,65 or more,1.42,2,1
Google Ads,Mobile,Undetermined,1.42,10,1
Google Ads,Mobile,18-24,42.12,53,7
Google Ads,Mobile,25-34,122.91,111,28
Google Ads,Mobile,35-44,49.15,22,3
Google Ads,Mobile,45-54,1.73,10,2
Google Ads,Mobile,55-64,20.34,6,2
Google Ads,Mobile,65 or more,0,5,0
